NRI:StopArea:762005298_3,NSR:Quay:76741
NRI:StopArea:762124579,NSR:Quay:76742
NRI:StopArea:762024856,NSR:Quay:76743
NRI:StopArea:762126998,NSR:Quay:76744
NRI:StopArea:762126875,NSR:Quay:76745
NRI:StopArea:762124416,NSR:Quay:76746
NRI:StopArea:762124409,NSR:Quay:76747
NRI:StopArea:762124410,NSR:Quay:76748
NRI:StopArea:762124411,NSR:Quay:76749
NRI:StopArea:762024868,NSR:Quay:76750
NRI:StopArea:762124489,NSR:Quay:76751
NRI:StopArea:762127245,NSR:Quay:76752
NRI:StopArea:762124445,NSR:Quay:76753
NRI:StopArea:762025522,NSR:Quay:76754
NRI:StopArea:762126837,NSR:Quay:76755
NRI:StopArea:762126831,NSR:Quay:76756
NRI:StopArea:762025466,NSR:Quay:76757
NRI:StopArea:762025511,NSR:Quay:76758
NRI:StopArea:762025492,NSR:Quay:76759
NRI:StopArea:762126189,NSR:Quay:76760
NRI:StopArea:762126864,NSR:Quay:76761
NRI:StopArea:762025450,NSR:Quay:76762
NRI:StopArea:762025453,NSR:Quay:76763
NRI:StopArea:762025593,NSR:Quay:76764
NRI:StopArea:762025571,NSR:Quay:76765
NRI:StopArea:762025449,NSR:Quay:76766
NRI:StopArea:762126190,NSR:Quay:76767
NRI:StopArea:762025529,NSR:Quay:76768
NRI:StopArea:762126931,NSR:Quay:76769
NRI:StopArea:762126256,NSR:Quay:76770
NRI:StopArea:762126252,NSR:Quay:76771
NRI:StopArea:762126920,NSR:Quay:76772
NRI:StopArea:762126286,NSR:Quay:76773
NRI:StopArea:762024824,NSR:Quay:76774
NRI:StopArea:762025566,NSR:Quay:76775
NRI:StopArea:762025577,NSR:Quay:76776
NRI:StopArea:762025555,NSR:Quay:76777
NRI:StopArea:762126272,NSR:Quay:76778
NRI:StopArea:762126273,NSR:Quay:76779
NRI:StopArea:762025544,NSR:Quay:76780
NRI:StopArea:762126219,NSR:Quay:76781
NRI:StopArea:762126227,NSR:Quay:76782
NRI:StopArea:762024861,NSR:Quay:76783
NRI:StopArea:762126216,NSR:Quay:76784
NRI:StopArea:762124483,NSR:Quay:76785
NRI:StopArea:762126212,NSR:Quay:76786
NRI:StopArea:762126229,NSR:Quay:76787
NRI:StopArea:762126237,NSR:Quay:76788
NRI:StopArea:762126232,NSR:Quay:76789
NRI:StopArea:762124429,NSR:Quay:76790
NRI:StopArea:762024857,NSR:Quay:76791
NRI:StopArea:762126949,NSR:Quay:76792
NRI:StopArea:762124490,NSR:Quay:76793
NRI:StopArea:762124439,NSR:Quay:76794
NRI:StopArea:762126937,NSR:Quay:76795
NRI:StopArea:762126932,NSR:Quay:76796
NRI:StopArea:762126838,NSR:Quay:76797
NRI:StopArea:762025594,NSR:Quay:76798
NRI:StopArea:762126925,NSR:Quay:76799
NRI:StopArea:762024845,NSR:Quay:76800
NRI:StopArea:762126997,NSR:Quay:76801
NRI:StopArea:762126948,NSR:Quay:76802
NRI:StopArea:762025572,NSR:Quay:76803
NRI:StopArea:762126890,NSR:Quay:76804
NRI:StopArea:762126907,NSR:Quay:76805
NRI:StopArea:762126906,NSR:Quay:76806
NRI:StopArea:762025528,NSR:Quay:76807
NRI:StopArea:762126876,NSR:Quay:76808
NRI:StopArea:762025588,NSR:Quay:76809
NRI:StopArea:762025581,NSR:Quay:76810
NRI:StopArea:762025587,NSR:Quay:76811
NRI:StopArea:762025578,NSR:Quay:76812
NRI:StopArea:762025561,NSR:Quay:76813
NRI:StopArea:762025557,NSR:Quay:76814
NRI:StopArea:762025551,NSR:Quay:76815
NRI:StopArea:762025554,NSR:Quay:76816
NRI:StopArea:762025539,NSR:Quay:76817
NRI:StopArea:762025523,NSR:Quay:76818
NRI:StopArea:762025526,NSR:Quay:76819
NRI:StopArea:762126891,NSR:Quay:76820
NRI:StopArea:762025506,NSR:Quay:76821
NRI:StopArea:762025520,NSR:Quay:76822
NRI:StopArea:762025513,NSR:Quay:76823
NRI:StopArea:762025516,NSR:Quay:76824
NRI:StopArea:762025519,NSR:Quay:76825
NRI:StopArea:762025505,NSR:Quay:76826
NRI:StopArea:762126969,NSR:Quay:76827
NRI:StopArea:762024841,NSR:Quay:76828
NRI:StopArea:762126832,NSR:Quay:76829
NRI:StopArea:762024844,NSR:Quay:76830
NRI:StopArea:762126870,NSR:Quay:76831
NRI:StopArea:762126847,NSR:Quay:76832
NRI:StopArea:762126899,NSR:Quay:76833
NRI:StopArea:762126896,NSR:Quay:76834
NRI:StopArea:762126865,NSR:Quay:76835
NRI:StopArea:762126880,NSR:Quay:76836
NRI:StopArea:762126883,NSR:Quay:76837
NRI:StopArea:762126868,NSR:Quay:76838
NRI:StopArea:762024875,NSR:Quay:76839
NRI:StopArea:762024821,NSR:Quay:76840
NRI:StopArea:762126147,NSR:Quay:76841
NRI:StopArea:762126136,NSR:Quay:76842
NRI:StopArea:762126062,NSR:Quay:76843
NRI:StopArea:762126073,NSR:Quay:76844
NRI:StopArea:762126163,NSR:Quay:76845
NRI:StopArea:762124638,NSR:Quay:76846
NRI:StopArea:762126109,NSR:Quay:76847
NRI:StopArea:762126124,NSR:Quay:76848
NRI:StopArea:762126074,NSR:Quay:76849
NRI:StopArea:762126108,NSR:Quay:76850
NRI:StopArea:762126142,NSR:Quay:76851
NRI:StopArea:762126164,NSR:Quay:76852
NRI:StopArea:762124637,NSR:Quay:76853
NRI:StopArea:762123479,NSR:Quay:76854
NRI:StopArea:762126120,NSR:Quay:76855
NRI:StopArea:762124631,NSR:Quay:76856
NRI:StopArea:762124632,NSR:Quay:76857
NRI:StopArea:762126112,NSR:Quay:76858
NRI:StopArea:762126104,NSR:Quay:76859
NRI:StopArea:762126083,NSR:Quay:76860
NRI:StopArea:762126094,NSR:Quay:76861
NRI:StopArea:762126179,NSR:Quay:76862
NRI:StopArea:762126146,NSR:Quay:76863
NRI:StopArea:762126159,NSR:Quay:76864
NRI:StopArea:762126148,NSR:Quay:76865
NRI:StopArea:762126143,NSR:Quay:76866
NRI:StopArea:762126849,NSR:Quay:76867
NRI:StopArea:762126140,NSR:Quay:76868
NRI:StopArea:762126107,NSR:Quay:76869
NRI:StopArea:762124438,NSR:Quay:76870
NRI:StopArea:762126079,NSR:Quay:76871
NRI:StopArea:762126063,NSR:Quay:76872
NRI:StopArea:762126138,NSR:Quay:76873
NRI:StopArea:762126060,NSR:Quay:76874
NRI:StopArea:762126106,NSR:Quay:76875
NRI:StopArea:762126081,NSR:Quay:76876
NRI:StopArea:762126848,NSR:Quay:76877
NRI:StopArea:762126155,NSR:Quay:76878
NRI:StopArea:762126144,NSR:Quay:76879
NRI:StopArea:762126180,NSR:Quay:76880
NRI:StopArea:762126139,NSR:Quay:76881
NRI:StopArea:762126066,NSR:Quay:76882
NRI:StopArea:762126154,NSR:Quay:76883
NRI:StopArea:762126105,NSR:Quay:76884
NRI:StopArea:762126080,NSR:Quay:76885
NRI:StopArea:762126093,NSR:Quay:76886
NRI:StopArea:762126067,NSR:Quay:76887
NRI:StopArea:762126061,NSR:Quay:76888
NRI:StopArea:762126167,NSR:Quay:76889
NRI:StopArea:762126059,NSR:Quay:76890
NRI:StopArea:762126087,NSR:Quay:76891
NRI:StopArea:762126082,NSR:Quay:76892
NRI:StopArea:762126075,NSR:Quay:76893
NRI:StopArea:762126072,NSR:Quay:76894
NRI:StopArea:762126071,NSR:Quay:76895
NRI:StopArea:762126149,NSR:Quay:76896
NRI:StopArea:762126137,NSR:Quay:76897
NRI:StopArea:762126111,NSR:Quay:76898
NRI:StopArea:762126165,NSR:Quay:76899
NRI:StopArea:762126168,NSR:Quay:76900
NRI:StopArea:762126162,NSR:Quay:76901
NRI:StopArea:762126157,NSR:Quay:76902
NRI:StopArea:762126119,NSR:Quay:76903
NRI:StopArea:762126121,NSR:Quay:76904
NRI:StopArea:762126123,NSR:Quay:76905
NRI:StopArea:762126113,NSR:Quay:76906
NRI:StopArea:762127302,NSR:Quay:76907
NRI:StopArea:762127302_4,NSR:Quay:76907
NRI:StopArea:762125002,NSR:Quay:76908
NRI:StopArea:762124087,NSR:Quay:76909
NRI:StopArea:762124088,NSR:Quay:76910
NRI:StopArea:762124075,NSR:Quay:76911
NRI:StopArea:762132516,NSR:Quay:76912
NRI:StopArea:762123469,NSR:Quay:76913
NRI:StopArea:762125001,NSR:Quay:76914
NRI:StopArea:762125065,NSR:Quay:76915
NRI:StopArea:762091081,NSR:Quay:76916
NRI:StopArea:762121237,NSR:Quay:76917
NRI:StopArea:762132517,NSR:Quay:76918
NRI:StopArea:762122205,NSR:Quay:76919
NRI:StopArea:762122203,NSR:Quay:76920
NRI:StopArea:762122206,NSR:Quay:76921
NRI:StopArea:762124341,NSR:Quay:76922
NRI:StopArea:762122211,NSR:Quay:76923
NRI:StopArea:762124426,NSR:Quay:76924
NRI:StopArea:762122236,NSR:Quay:76925
NRI:StopArea:762126699,NSR:Quay:76926
NRI:StopArea:762126601,NSR:Quay:76927
NRI:StopArea:762123562,NSR:Quay:76928
NRI:StopArea:762122447,NSR:Quay:76929
NRI:StopArea:762122078,NSR:Quay:76930
NRI:StopArea:762126576,NSR:Quay:76931
NRI:StopArea:762122268,NSR:Quay:76932
NRI:StopArea:762125068,NSR:Quay:76933
NRI:StopArea:762126707,NSR:Quay:76934
NRI:StopArea:762122262,NSR:Quay:76935
NRI:StopArea:762124031,NSR:Quay:76936
NRI:StopArea:762126693,NSR:Quay:76937
NRI:StopArea:762126691,NSR:Quay:76938
NRI:StopArea:762124069,NSR:Quay:76939
NRI:StopArea:762124060,NSR:Quay:76940
NRI:StopArea:762124054,NSR:Quay:76941
NRI:StopArea:762126646,NSR:Quay:76942
NRI:StopArea:762126649,NSR:Quay:76943
NRI:StopArea:762122297,NSR:Quay:76944
NRI:StopArea:762124026,NSR:Quay:76945
NRI:StopArea:762126689,NSR:Quay:76946
NRI:StopArea:762126684,NSR:Quay:76947
NRI:StopArea:762126681,NSR:Quay:76948
NRI:StopArea:762126613,NSR:Quay:76949
NRI:StopArea:762126609,NSR:Quay:76950
NRI:StopArea:762126603,NSR:Quay:76951
NRI:StopArea:762126605,NSR:Quay:76952
NRI:StopArea:762126604,NSR:Quay:76953
NRI:StopArea:762126635,NSR:Quay:76954
NRI:StopArea:762126637,NSR:Quay:76955
NRI:StopArea:762122358,NSR:Quay:76956
NRI:StopArea:762126627,NSR:Quay:76957
NRI:StopArea:762126626,NSR:Quay:76958
NRI:StopArea:762122448,NSR:Quay:76959
NRI:StopArea:762122135,NSR:Quay:76960
NRI:StopArea:762126723,NSR:Quay:76961
NRI:StopArea:762126819,NSR:Quay:76962
NRI:StopArea:762124101,NSR:Quay:76963
NRI:StopArea:762126591,NSR:Quay:76964
NRI:StopArea:762124977,NSR:Quay:76965
NRI:StopArea:762122028,NSR:Quay:76966
NRI:StopArea:762126583,NSR:Quay:76967
NRI:StopArea:762126584,NSR:Quay:76967
NRI:StopArea:762126579,NSR:Quay:76968
NRI:StopArea:762126572,NSR:Quay:76969
NRI:StopArea:762126575,NSR:Quay:76970
NRI:StopArea:762126574,NSR:Quay:76971
NRI:StopArea:762126767,NSR:Quay:76972
NRI:StopArea:762123654,NSR:Quay:76973
NRI:StopArea:762122068,NSR:Quay:76974
NRI:StopArea:762126595,NSR:Quay:76975
NRI:StopArea:762126597,NSR:Quay:76976
NRI:StopArea:762126590,NSR:Quay:76977
NRI:StopArea:762126593,NSR:Quay:76978
NRI:StopArea:762126708,NSR:Quay:76979
NRI:StopArea:762126545,NSR:Quay:76980
NRI:StopArea:762126540,NSR:Quay:76981
NRI:StopArea:762126533,NSR:Quay:76982
NRI:StopArea:762122346,NSR:Quay:76983
NRI:StopArea:762123604,NSR:Quay:76984
NRI:StopArea:762126555,NSR:Quay:76985
NRI:StopArea:762126557,NSR:Quay:76986
NRI:StopArea:762122139,NSR:Quay:76987
NRI:StopArea:762122138,NSR:Quay:76988
NRI:StopArea:762122134,NSR:Quay:76989
NRI:StopArea:762122133,NSR:Quay:76990
NRI:StopArea:762122166,NSR:Quay:76991
NRI:StopArea:762122165,NSR:Quay:76992
NRI:StopArea:762122149,NSR:Quay:76993
NRI:StopArea:762124640,NSR:Quay:76994
NRI:StopArea:762124641,NSR:Quay:76995
NRI:StopArea:762126776,NSR:Quay:76996
NRI:StopArea:762122084,NSR:Quay:76997
NRI:StopArea:762124644,NSR:Quay:76998
NRI:StopArea:762133573,NSR:Quay:76999
NRI:StopArea:762124432,NSR:Quay:77000
NRI:StopArea:762124231,NSR:Quay:77001
NRI:StopArea:762124193,NSR:Quay:77002
NRI:StopArea:762124248,NSR:Quay:77003
NRI:StopArea:762126825,NSR:Quay:77004
NRI:StopArea:762122090,NSR:Quay:77005
NRI:StopArea:762122069,NSR:Quay:77006
NRI:StopArea:762122087,NSR:Quay:77007
NRI:StopArea:762122086,NSR:Quay:77008
NRI:StopArea:762124679,NSR:Quay:77009
NRI:StopArea:762124969,NSR:Quay:77010
NRI:StopArea:762122364,NSR:Quay:77011
NRI:StopArea:762122030,NSR:Quay:77012
NRI:StopArea:762122035,NSR:Quay:77013
NRI:StopArea:762122316,NSR:Quay:77014
NRI:StopArea:762122344,NSR:Quay:77015
NRI:StopArea:762126750,NSR:Quay:77016
NRI:StopArea:762126740,NSR:Quay:77017
NRI:StopArea:762125070,NSR:Quay:77018
NRI:StopArea:762125071,NSR:Quay:77019
NRI:StopArea:762124270,NSR:Quay:77020
NRI:StopArea:762126756,NSR:Quay:77021
NRI:StopArea:762125026,NSR:Quay:77022
NRI:StopArea:762124299,NSR:Quay:77023
NRI:StopArea:762124382,NSR:Quay:77024
NRI:StopArea:762123679,NSR:Quay:77025
NRI:StopArea:762126815,NSR:Quay:77026
NRI:StopArea:762122317,NSR:Quay:77027
NRI:StopArea:762124232,NSR:Quay:77028
NRI:StopArea:762122400,NSR:Quay:77029
NRI:StopArea:762126730,NSR:Quay:77030
NRI:StopArea:762124434,NSR:Quay:77031
NRI:StopArea:762124464_0,NSR:Quay:77032
NRI:StopArea:762124464,NSR:Quay:77032
NRI:StopArea:762124239,NSR:Quay:77033
NRI:StopArea:762122407,NSR:Quay:77034
NRI:StopArea:762122349,NSR:Quay:77035
NRI:StopArea:762122401,NSR:Quay:77036
NRI:StopArea:762124364,NSR:Quay:77037
NRI:StopArea:762122417,NSR:Quay:77038
NRI:StopArea:762124238,NSR:Quay:77039
NRI:StopArea:762124339,NSR:Quay:77040
NRI:StopArea:762122315,NSR:Quay:77041
NRI:StopArea:762126817,NSR:Quay:77042
NRI:StopArea:762126811,NSR:Quay:77043
NRI:StopArea:762123655,NSR:Quay:77044
NRI:StopArea:762124253,NSR:Quay:77045
NRI:StopArea:762124226,NSR:Quay:77046
NRI:StopArea:762123603,NSR:Quay:77047
NRI:StopArea:762124218,NSR:Quay:77048
NRI:StopArea:762122348,NSR:Quay:77049
NRI:StopArea:762126703,NSR:Quay:77050
NRI:StopArea:762126762,NSR:Quay:77051
NRI:StopArea:762141792,NSR:Quay:77052
NRI:StopArea:762140525,NSR:Quay:77053
NRI:StopArea:762140526,NSR:Quay:77053
NRI:StopArea:762143397,NSR:Quay:77054
NRI:StopArea:762044262_1,NSR:Quay:77055
NRI:StopArea:762044262,NSR:Quay:77055
NRI:StopArea:762140548,NSR:Quay:77056
NRI:StopArea:762142721,NSR:Quay:77057
NRI:StopArea:762141739,NSR:Quay:77058
NRI:StopArea:762140541,NSR:Quay:77059
NRI:StopArea:762143654,NSR:Quay:77060
NRI:StopArea:762140659,NSR:Quay:77061
NRI:StopArea:762139937,NSR:Quay:77062
NRI:StopArea:762139999,NSR:Quay:77063
NRI:StopArea:762139998,NSR:Quay:77063
NRI:StopArea:762139989,NSR:Quay:77064
NRI:StopArea:762139988,NSR:Quay:77065
NRI:StopArea:762139982,NSR:Quay:77066
NRI:StopArea:762139983,NSR:Quay:77067
NRI:StopArea:762140676,NSR:Quay:77068
NRI:StopArea:762143252,NSR:Quay:77069
NRI:StopArea:762139938,NSR:Quay:77070
NRI:StopArea:762046752,NSR:Quay:77071
NRI:StopArea:762046752_1,NSR:Quay:77071
NRI:StopArea:762047913,NSR:Quay:77072
NRI:StopArea:762141782,NSR:Quay:77073
NRI:StopArea:762120317,NSR:Quay:77074
NRI:StopArea:762141738,NSR:Quay:77075
NRI:StopArea:762120335,NSR:Quay:77076
NRI:StopArea:762140721,NSR:Quay:77077
NRI:StopArea:762024721,NSR:Quay:77078
NRI:StopArea:762143246,NSR:Quay:77079
NRI:StopArea:762143247,NSR:Quay:77079
NRI:StopArea:762143655,NSR:Quay:77080
NRI:StopArea:762141828,NSR:Quay:77081
NRI:StopArea:762141829,NSR:Quay:77081
NRI:StopArea:762047914,NSR:Quay:77082
NRI:StopArea:762143656,NSR:Quay:77083
NRI:StopArea:762047991,NSR:Quay:77084
NRI:StopArea:762143248,NSR:Quay:77085
NRI:StopArea:762143249,NSR:Quay:77085
NRI:StopArea:762140700,NSR:Quay:77086
NRI:StopArea:762143261,NSR:Quay:77087
NRI:StopArea:762012357_6,NSR:Quay:77088
NRI:StopArea:762012357,NSR:Quay:77088
NRI:StopArea:762143254,NSR:Quay:77089
NRI:StopArea:762143400,NSR:Quay:77090
NRI:StopArea:762140538,NSR:Quay:77091
NRI:StopArea:762140722,NSR:Quay:77092
NRI:StopArea:762143257,NSR:Quay:77093
NRI:StopArea:762143251,NSR:Quay:77094
NRI:StopArea:762047695,NSR:Quay:77095
NRI:StopArea:762143657,NSR:Quay:77096
NRI:StopArea:762140630,NSR:Quay:77097
NRI:StopArea:762141793,NSR:Quay:77098
NRI:StopArea:762140587,NSR:Quay:77099
NRI:StopArea:762140588,NSR:Quay:77100
NRI:StopArea:762141783,NSR:Quay:77101
NRI:StopArea:762141725,NSR:Quay:77102
NRI:StopArea:762141724,NSR:Quay:77102
NRI:StopArea:762140658,NSR:Quay:77103
NRI:StopArea:762140629,NSR:Quay:77104
NRI:StopArea:762140540,NSR:Quay:77105
NRI:StopArea:762140517,NSR:Quay:77106
NRI:StopArea:762140518,NSR:Quay:77106
NRI:StopArea:762141825,NSR:Quay:77107
NRI:StopArea:762143255,NSR:Quay:77108
NRI:StopArea:762047696,NSR:Quay:77109
NRI:StopArea:762140547,NSR:Quay:77110
NRI:StopArea:762140539,NSR:Quay:77111
NRI:StopArea:762141826,NSR:Quay:77112
NRI:StopArea:762143256,NSR:Quay:77113
NRI:StopArea:762141774,NSR:Quay:77114
NRI:StopArea:762143250,NSR:Quay:77115
NRI:StopArea:762143258,NSR:Quay:77116
NRI:StopArea:762141877,NSR:Quay:77117
NRI:StopArea:762141083,NSR:Quay:77118
NRI:StopArea:762141770,NSR:Quay:77119
NRI:StopArea:762140955,NSR:Quay:77120
NRI:StopArea:762140966,NSR:Quay:77121
NRI:StopArea:762140967,NSR:Quay:77121
NRI:StopArea:762141743,NSR:Quay:77122
NRI:StopArea:762141381,NSR:Quay:77123
NRI:StopArea:762141380,NSR:Quay:77124
NRI:StopArea:762141393,NSR:Quay:77125
NRI:StopArea:762141392,NSR:Quay:77126
NRI:StopArea:762141314,NSR:Quay:77127
NRI:StopArea:762142538,NSR:Quay:77128
NRI:StopArea:762141315,NSR:Quay:77129
NRI:StopArea:762141319,NSR:Quay:77130
NRI:StopArea:762141318,NSR:Quay:77131
NRI:StopArea:762141321,NSR:Quay:77132
NRI:StopArea:762141320,NSR:Quay:77133
NRI:StopArea:762141329,NSR:Quay:77134
NRI:StopArea:762141330,NSR:Quay:77135
NRI:StopArea:762141246,NSR:Quay:77136
NRI:StopArea:762141497,NSR:Quay:77137
NRI:StopArea:762141408,NSR:Quay:77138
NRI:StopArea:762141407,NSR:Quay:77139
NRI:StopArea:762141705,NSR:Quay:77140
NRI:StopArea:762141704,NSR:Quay:77140
NRI:StopArea:762140939,NSR:Quay:77141
NRI:StopArea:762035061,NSR:Quay:77142
NRI:StopArea:762102033,NSR:Quay:77143
NRI:StopArea:762140996,NSR:Quay:77144
NRI:StopArea:762140997,NSR:Quay:77145
NRI:StopArea:762140995,NSR:Quay:77146
NRI:StopArea:762140998,NSR:Quay:77147
NRI:StopArea:762139971,NSR:Quay:77148
NRI:StopArea:762139972,NSR:Quay:77149
NRI:StopArea:762140970,NSR:Quay:77150
NRI:StopArea:762140969,NSR:Quay:77150
NRI:StopArea:762142453,NSR:Quay:77151
NRI:StopArea:762139956,NSR:Quay:77152
NRI:StopArea:762140941,NSR:Quay:77153
NRI:StopArea:762140940,NSR:Quay:77154
NRI:StopArea:762140952,NSR:Quay:77155
NRI:StopArea:762140951,NSR:Quay:77156
NRI:StopArea:762140956,NSR:Quay:77157
NRI:StopArea:762140920,NSR:Quay:77158
NRI:StopArea:762139933,NSR:Quay:77159
NRI:StopArea:762140921,NSR:Quay:77160
NRI:StopArea:762139922,NSR:Quay:77161
NRI:StopArea:762140938,NSR:Quay:77162
NRI:StopArea:762140934,NSR:Quay:77163
NRI:StopArea:762140935,NSR:Quay:77164
NRI:StopArea:762139955,NSR:Quay:77165
NRI:StopArea:762139950,NSR:Quay:77166
NRI:StopArea:762139945,NSR:Quay:77167
NRI:StopArea:762139946,NSR:Quay:77167
NRI:StopArea:762142486,NSR:Quay:77168
NRI:StopArea:762141436,NSR:Quay:77169
NRI:StopArea:762139940,NSR:Quay:77170
NRI:StopArea:762140916,NSR:Quay:77171
NRI:StopArea:762140915,NSR:Quay:77172
NRI:StopArea:762140919,NSR:Quay:77173
NRI:StopArea:762139939,NSR:Quay:77174
NRI:StopArea:762139934,NSR:Quay:77175
NRI:StopArea:762142510,NSR:Quay:77176
NRI:StopArea:762142147,NSR:Quay:77177
NRI:StopArea:762142029,NSR:Quay:77178
NRI:StopArea:762143259,NSR:Quay:77179
NRI:StopArea:762141261,NSR:Quay:77180
NRI:StopArea:762141242,NSR:Quay:77181
NRI:StopArea:762141241,NSR:Quay:77182
NRI:StopArea:762141248,NSR:Quay:77183
NRI:StopArea:762141245,NSR:Quay:77184
NRI:StopArea:762141244,NSR:Quay:77185
NRI:StopArea:762141243,NSR:Quay:77186
NRI:StopArea:762142545,NSR:Quay:77187
NRI:StopArea:762142551,NSR:Quay:77188
NRI:StopArea:762142550,NSR:Quay:77189
NRI:StopArea:762142557,NSR:Quay:77190
NRI:StopArea:762142556,NSR:Quay:77191
NRI:StopArea:762142523,NSR:Quay:77192
NRI:StopArea:762142522,NSR:Quay:77193
NRI:StopArea:762141205,NSR:Quay:77194
NRI:StopArea:762142536,NSR:Quay:77195
NRI:StopArea:762142535,NSR:Quay:77196
NRI:StopArea:762141204,NSR:Quay:77197
NRI:StopArea:762142539,NSR:Quay:77198
NRI:StopArea:762141788,NSR:Quay:77199
NRI:StopArea:762141521,NSR:Quay:77200
NRI:StopArea:762142480,NSR:Quay:77201
NRI:StopArea:762142465,NSR:Quay:77202
NRI:StopArea:762140893,NSR:Quay:77203
NRI:StopArea:762141878,NSR:Quay:77204
NRI:StopArea:762142459,NSR:Quay:77205
NRI:StopArea:762141834,NSR:Quay:77206
NRI:StopArea:762141789,NSR:Quay:77207
NRI:StopArea:762141905,NSR:Quay:77208
NRI:StopArea:762141850,NSR:Quay:77209
NRI:StopArea:762141039,NSR:Quay:77210
NRI:StopArea:762142499,NSR:Quay:77211
NRI:StopArea:762142498,NSR:Quay:77212
NRI:StopArea:762142469,NSR:Quay:77213
NRI:StopArea:762142468,NSR:Quay:77214
NRI:StopArea:762142466,NSR:Quay:77215
NRI:StopArea:762142471,NSR:Quay:77216
NRI:StopArea:762142470,NSR:Quay:77217
NRI:StopArea:762142479,NSR:Quay:77218
NRI:StopArea:762142485,NSR:Quay:77219
NRI:StopArea:762142446,NSR:Quay:77220
NRI:StopArea:762142445,NSR:Quay:77221
NRI:StopArea:762142454,NSR:Quay:77222
NRI:StopArea:762142460,NSR:Quay:77223
NRI:StopArea:762141853,NSR:Quay:77224
NRI:StopArea:762142509,NSR:Quay:77225
NRI:StopArea:762142508,NSR:Quay:77226
NRI:StopArea:762141742,NSR:Quay:77227
NRI:StopArea:762142519,NSR:Quay:77228
NRI:StopArea:762142518,NSR:Quay:77229
NRI:StopArea:762141835,NSR:Quay:77230
NRI:StopArea:762089844,NSR:Quay:77231
NRI:StopArea:762089843,NSR:Quay:77232
NRI:StopArea:762141084,NSR:Quay:77233
NRI:StopArea:762142070,NSR:Quay:77234
NRI:StopArea:762141912,NSR:Quay:77235
NRI:StopArea:762142150,NSR:Quay:77236
NRI:StopArea:762141505,NSR:Quay:77237
NRI:StopArea:762141040,NSR:Quay:77238
NRI:StopArea:762141848,NSR:Quay:77239
NRI:StopArea:762141032,NSR:Quay:77240
NRI:StopArea:762141031,NSR:Quay:77241
NRI:StopArea:762141536,NSR:Quay:77242
NRI:StopArea:762035060,NSR:Quay:77243
NRI:StopArea:762141913,NSR:Quay:77244
NRI:StopArea:762141904,NSR:Quay:77245
NRI:StopArea:762142148,NSR:Quay:77246
NRI:StopArea:762142132,NSR:Quay:77247
NRI:StopArea:762141847,NSR:Quay:77248
NRI:StopArea:762141751,NSR:Quay:77249
NRI:StopArea:762143260,NSR:Quay:77250
NRI:StopArea:762142149,NSR:Quay:77251
NRI:StopArea:762141854,NSR:Quay:77252
NRI:StopArea:762102041,NSR:Quay:77253
NRI:StopArea:762141839,NSR:Quay:77254
NRI:StopArea:762141840,NSR:Quay:77255
NRI:StopArea:762141849,NSR:Quay:77256
NRI:StopArea:762141758,NSR:Quay:77257
NRI:StopArea:762142026,NSR:Quay:77258
NRI:StopArea:762142131,NSR:Quay:77259
NRI:StopArea:762141750,NSR:Quay:77260
NRI:StopArea:762141759,NSR:Quay:77261
NRI:StopArea:762084680,NSR:Quay:77262
NRI:StopArea:762141506,NSR:Quay:77263
NRI:StopArea:762142025,NSR:Quay:77264
NRI:StopArea:762142030,NSR:Quay:77265
NRI:StopArea:762141535,NSR:Quay:77266
NRI:StopArea:762141496,NSR:Quay:77267
NRI:StopArea:762141437,NSR:Quay:77268
NRI:StopArea:762085611,NSR:Quay:77269
NRI:StopArea:762085611_F,NSR:Quay:77269
NRI:StopArea:762012021,NSR:Quay:77270
NRI:StopArea:762012022,NSR:Quay:77270
NRI:StopArea:762005300_5,NSR:Quay:77271
NRI:StopArea:762005300,NSR:Quay:77271
NRI:StopArea:762039266,NSR:Quay:77272
NRI:StopArea:762039266_9,NSR:Quay:77272
NRI:StopArea:762143394,NSR:Quay:77273
NRI:StopArea:762141649,NSR:Quay:77274
NRI:StopArea:762140900,NSR:Quay:77275
NRI:StopArea:762141303,NSR:Quay:77276
NRI:StopArea:762141358,NSR:Quay:77277
NRI:StopArea:762141357,NSR:Quay:77278
NRI:StopArea:761033564,NSR:Quay:77279
NRI:StopArea:762141422,NSR:Quay:77280
NRI:StopArea:762141421,NSR:Quay:77280
NRI:StopArea:761033575,NSR:Quay:77281
NRI:StopArea:762141654,NSR:Quay:77282
NRI:StopArea:762141653,NSR:Quay:77282
NRI:StopArea:762127264,NSR:Quay:77283
NRI:StopArea:762140899,NSR:Quay:77284
NRI:StopArea:762143396,NSR:Quay:77285
NRI:StopArea:762141302,NSR:Quay:77286
NRI:StopArea:762141256,NSR:Quay:77287
NRI:StopArea:762141228,NSR:Quay:77288
NRI:StopArea:762141227,NSR:Quay:77289
NRI:StopArea:762141223,NSR:Quay:77290
NRI:StopArea:762141222,NSR:Quay:77291
NRI:StopArea:761033537,NSR:Quay:77292
NRI:StopArea:761033548,NSR:Quay:77293
NRI:StopArea:761033563,NSR:Quay:77294
NRI:StopArea:761033554,NSR:Quay:77295
NRI:StopArea:761033578,NSR:Quay:77296
NRI:StopArea:762141620,NSR:Quay:77297
NRI:StopArea:762141642,NSR:Quay:77298
NRI:StopArea:761033599,NSR:Quay:77299
